s	(2n-1)!!	0.100000	0.200000	0.300000	0.400000	0.500000	0.600000	0.700000	0.800000	0.900000	1.000000	1.100000	1.200000	1.300000	1.400000	1.500000	1.600000	1.700000	1.800000	1.900000	2.000000	2.100000	2.200000	2.300000	2.400000	2.500000	2.600000	2.700000	2.800000	2.900000	3.000000	3.100000	3.200000	3.300000	3.400000	3.500000	3.600000	3.700000	3.800000	3.900000	4.000000	4.100000	4.200000	4.300000	4.400000	4.500000	4.600000	4.700000	4.800000	4.900000	5.000000	5.100000	5.200000	5.300000	5.400000	5.500000	5.600000	5.700000	5.800000	5.900000	6.000000	6.100000	6.200000	6.300000	6.400000	6.500000	6.600000	6.700000	6.800000	6.900000	7.000000	7.100000	7.200000	7.300000	7.400000	7.500000	7.600000	7.700000	7.800000	7.900000	8.000000	
40	3.198310e+23	1.089891e-39	7.812676e-28	2.889950e-23	1.357969e-17	7.855453e-15	4.183104e-11	2.509866e-08	2.304727e-06	3.971775e-04	1.208418e-02	8.538538e-01	2.651812e+01	4.937876e+02	1.065033e+04	1.105603e+05	1.681956e+06	1.667845e+07	1.350186e+08	1.122539e+09	6.382657e+09	4.399945e+10	2.351446e+11	1.133208e+12	5.407340e+12	2.066313e+13	8.727070e+13	3.130354e+14	1.054061e+15	3.471600e+15	9.942714e+15	2.992359e+16	8.067477e+16	2.080859e+17	5.230224e+17	1.198618e+18	2.802769e+18	6.070568e+18	1.270633e+19	2.590822e+19	4.958548e+19	9.513596e+19	1.728260e+20	3.052185e+20	5.257145e+20	8.659059e+20	1.414911e+21	2.221957e+21	3.405857e+21	5.101597e+21	7.398014e+21	1.058323e+22	1.470224e+22	1.999989e+22	2.665301e+22	3.467851e+22	4.441603e+22	5.566070e+22	6.851386e+22	8.287117e+22	9.846941e+22	1.152448e+23	1.327403e+23	1.506985e+23	1.687364e+23	1.865373e+23	2.036792e+23	2.199676e+23	2.351026e+23	2.488897e+23	2.613314e+23	2.721450e+23	2.815718e+23	2.895519e+23	2.961895e+23	3.016963e+23	3.060434e+23	3.095396e+23	3.122500e+23	3.143198e+23	3.149830e+23	
42	1.311307e+25	1.623721e-41	4.655446e-29	2.690653e-24	2.476037e-18	1.872035e-15	1.554697e-11	1.322701e-08	1.447623e-06	3.288744e-04	1.150998e-02	1.021916e+00	3.811963e+01	8.069228e+02	2.056689e+04	2.366138e+05	4.182000e+06	4.684363e+07	4.196341e+08	3.924094e+09	2.423417e+10	1.865023e+11	1.092240e+12	5.716674e+12	2.984978e+13	1.222349e+14	5.627293e+14	2.172287e+15	7.837586e+15	2.775958e+16	8.436571e+16	2.724020e+17	7.808323e+17	2.136327e+18	5.705334e+18	1.376997e+19	3.415363e+19	7.795823e+19	1.717243e+20	3.687258e+20	7.386780e+20	1.490330e+21	2.833586e+21	5.232599e+21	9.424232e+21	1.616370e+22	2.758025e+22	4.507150e+22	7.183831e+22	1.118509e+23	1.681022e+23	2.496032e+23	3.589825e+23	5.051768e+23	6.959888e+23	9.341709e+23	1.234851e+24	1.593944e+24	2.019150e+24	2.511066e+24	3.062614e+24	3.677743e+24	4.339295e+24	5.040851e+24	5.768557e+24	6.508000e+24	7.244376e+24	7.964142e+24	8.653528e+24	9.300444e+24	9.900363e+24	1.043829e+25	1.091965e+25	1.133886e+25	1.169728e+25	1.200233e+25	1.225026e+25	1.245457e+25	1.261722e+25	1.274467e+25	1.278611e+25	
44	5.638620e+26	2.424269e-43	2.780150e-30	2.510561e-25	4.525397e-19	4.471021e-16	5.792823e-12	7.003474e-09	9.114845e-07	2.732913e-04	1.098783e-02	1.226716e+00	5.504899e+01	1.322090e+03	3.985950e+04	5.075903e+05	1.042993e+07	1.320623e+08	1.307801e+09	1.376438e+10	9.225007e+10	7.930040e+11	5.090846e+12	2.892353e+13	1.653370e+14	7.251394e+14	3.640474e+15	1.512651e+16	5.846523e+16	2.227638e+17	7.181553e+17	2.488697e+18	7.585686e+18	2.201305e+19	6.248235e+19	1.587852e+20	4.179021e+20	1.005401e+21	2.330825e+21	5.271847e+21	1.105393e+22	2.346120e+22	4.669531e+22	9.017872e+22	1.698902e+23	3.034356e+23	5.409014e+23	9.201135e+23	1.525422e+24	2.469830e+24	3.847986e+24	5.933793e+24	8.839082e+24	1.287423e+25	1.834804e+25	2.541800e+25	3.470408e+25	4.617400e+25	6.024281e+25	7.710041e+25	9.660564e+25	1.191647e+26	1.441842e+26	1.715950e+26	2.009578e+26	2.316777e+26	2.633143e+26	2.951249e+26	3.265296e+26	3.568885e+26	3.858186e+26	4.125808e+26	4.371642e+26	4.591877e+26	4.785447e+26	4.954445e+26	5.095858e+26	5.215262e+26	5.312880e+26	5.391363e+26	5.417265e+26	
46	2.537379e+28	3.626683e-45	1.663556e-31	2.347182e-26	8.288638e-20	1.069958e-16	2.163326e-12	3.723713e-09	5.751789e-07	2.278356e-04	1.051096e-02	1.476563e+00	7.983952e+01	2.171332e+03	7.750548e+04	1.091253e+06	2.608526e+07	3.736295e+08	4.086018e+09	4.843295e+10	3.519767e+11	3.381474e+12	2.380374e+13	1.467294e+14	9.186531e+14	4.312774e+15	2.362199e+16	1.056658e+17	4.373993e+17	1.793444e+18	6.130859e+18	2.281130e+19	7.394324e+19	2.275719e+20	6.867246e+20	1.837120e+21	5.132356e+21	1.301583e+22	3.175783e+22	7.568389e+22	1.660792e+23	3.709463e+23	7.729834e+23	1.561364e+24	3.077761e+24	5.724633e+24	1.066518e+25	1.888915e+25	3.258078e+25	5.487788e+25	8.864917e+25	1.420406e+26	2.192299e+26	3.306261e+26	4.876903e+26	6.975819e+26	9.844161e+26	1.350860e+27	1.816429e+27	2.394242e+27	3.084131e+27	3.911565e+27	4.857962e+27	5.929085e+27	7.114071e+27	8.390468e+27	9.749817e+27	1.115593e+28	1.258672e+28	1.401163e+28	1.540688e+28	1.673844e+28	1.799410e+28	1.915125e+28	2.019677e+28	2.113311e+28	2.193976e+28	2.263769e+28	2.322361e+28	2.370697e+28	2.386885e+28	
48	1.192568e+30	5.435331e-47	9.972328e-33	2.198435e-27	1.521066e-20	2.565199e-17	8.095542e-13	1.987224e-09	3.636893e-07	1.904954e-04	1.007373e-02	1.781705e+00	1.162616e+02	3.573865e+03	1.511687e+05	2.350689e+06	6.540746e+07	1.060596e+09	1.279541e+10	1.709205e+11	1.345798e+12	1.445693e+13	1.116327e+14	7.461731e+14	5.118961e+15	2.570978e+16	1.536969e+17	7.402825e+17	3.281016e+18	1.448185e+19	5.247516e+19	2.097085e+20	7.230029e+20	2.359639e+21	7.572066e+21	2.131905e+22	6.324218e+22	1.690823e+23	4.341939e+23	1.090551e+24	2.504160e+24	5.887957e+24	1.284748e+25	2.714528e+25	5.600281e+25	1.084759e+26	2.112907e+26	3.897010e+26	6.994656e+26	1.226043e+27	2.053755e+27	3.420718e+27	5.472056e+27	8.547884e+27	1.305572e+28	1.928795e+28	2.814932e+28	3.985912e+28	5.526823e+28	7.507741e+28	9.948171e+28	1.298350e+29	1.656403e+29	2.075018e+29	2.553321e+29	3.083721e+29	3.667868e+29	4.289506e+29	4.941445e+29	5.610331e+29	6.283304e+29	6.945895e+29	7.587340e+29	8.195382e+29	8.760167e+29	9.279000e+29	9.739172e+29	1.014716e+30	1.049887e+30	1.079660e+30	1.089777e+30	
50	5.843584e+31	8.159563e-49	5.988000e-34	2.062564e-28	2.796247e-21	6.160364e-18	3.035151e-13	1.064012e-09	2.303865e-07	1.596968e-04	9.671400e-03	2.154782e+00	1.699394e+02	5.894112e+03	2.956804e+05	5.072847e+06	1.643955e+08	3.020134e+09	4.015337e+10	6.048224e+11	5.155686e+12	6.195789e+13	5.249864e+14	3.803037e+15	2.860025e+16	1.535881e+17	1.002553e+18	5.200389e+18	2.467109e+19	1.172603e+20	4.502062e+20	1.933122e+21	7.089391e+21	2.453253e+22	8.373952e+22	2.480697e+23	7.816467e+23	2.203337e+24	5.954724e+24	1.576661e+25	3.787885e+25	9.378668e+25	2.143085e+26	4.736801e+26	1.023043e+27	2.063534e+27	4.203688e+27	8.075338e+27	1.508515e+28	2.752459e+28	4.781512e+28	8.282001e+28	1.373494e+29	2.222938e+29	3.517023e+29	5.367826e+29	8.105884e+29	1.184859e+30	1.694940e+30	2.374194e+30	3.237597e+30	4.351220e+30	5.706099e+30	7.342340e+30	9.273272e+30	1.147758e+31	1.398810e+31	1.673677e+31	1.970766e+31	2.284804e+31	2.609434e+31	2.939174e+31	3.266896e+31	3.586434e+31	3.891566e+31	4.179081e+31	4.441618e+31	4.680144e+31	4.891287e+31	5.074689e+31	5.137922e+31	
52	2.980228e+33	1.226808e-50	3.601116e-35	1.938082e-29	5.148736e-22	1.481719e-18	1.139866e-13	5.713714e-10	1.461896e-07	1.341996e-04	9.299951e-03	2.611393e+00	2.492801e+02	9.738622e+03	5.798626e+05	1.096560e+07	4.140999e+08	8.625789e+09	1.262500e+11	2.145673e+12	1.978631e+13	2.661274e+14	2.475395e+15	1.942283e+16	1.601900e+17	9.192985e+17	6.554796e+18	3.662429e+19	1.859218e+20	9.518727e+20	3.870826e+21	1.786416e+22	6.969626e+22	2.556854e+23	9.285917e+23	2.893646e+24	9.687505e+24	2.879402e+25	8.189520e+25	2.286380e+26	5.746217e+26	1.498633e+27	3.586603e+27	8.293073e+27	1.875502e+28	3.939162e+28	8.395131e+28	1.679960e+29	3.266599e+29	6.206037e+29	1.118099e+30	2.014677e+30	3.464572e+30	5.810896e+30	9.526770e+30	1.502403e+31	2.348570e+31	3.545076e+31	5.233841e+31	7.563460e+31	1.061852e+32	1.470482e+32	1.983264e+32	2.622907e+32	3.402567e+32	4.318773e+32	5.397856e+32	6.613412e+32	7.967407e+32	9.442009e+32	1.100813e+33	1.264925e+33	1.432385e+33	1.600325e+33	1.765198e+33	1.924540e+33	2.074336e+33	2.213804e+33	2.340569e+33	2.453561e+33	2.493082e+33	
54	1.579521e+35	1.847164e-52	2.168767e-36	1.823719e-30	9.494380e-23	3.569024e-19	4.287504e-14	3.076273e-10	9.290745e-08	1.130202e-04	8.955963e-03	3.170807e+00	3.668755e+02	1.611809e+04	1.139958e+06	2.374003e+07	1.045208e+09	2.470600e+10	3.976663e+11	7.630095e+12	7.605962e+13	1.145473e+15	1.170086e+16	9.938398e+16	8.993052e+17	5.512224e+18	4.294822e+19	2.585395e+20	1.403968e+21	7.745130e+21	3.334655e+22	1.654634e+23	6.868444e+23	2.670831e+24	1.032298e+25	3.382892e+25	1.203678e+26	3.772768e+26	1.129185e+27	3.324785e+27	8.739755e+27	2.401604e+28	6.020329e+28	1.456286e+29	3.449341e+29	7.543217e+29	1.682320e+30	3.507320e+30	7.099408e+30	1.404728e+31	2.624744e+31	4.921605e+31	8.777770e+31	1.525996e+32	2.593235e+32	4.226292e+32	6.841711e+32	1.066765e+33	1.625965e+33	2.425107e+33	3.506252e+33	5.005878e+33	6.946963e+33	9.447802e+33	1.259640e+34	1.640499e+34	2.104370e+34	2.642015e+34	3.259173e+34	3.951692e+34	4.707314e+34	5.524187e+34	6.379987e+34	7.262719e+34	8.153697e+34	9.036862e+34	9.891622e+34	1.070720e+35	1.146834e+35	1.216454e+35	1.241156e+35	
56	8.687364e+36	2.784898e-54	1.307869e-37	1.718385e-31	1.753171e-23	8.608204e-20	1.615019e-14	1.660143e-10	5.912992e-08	9.537334e-05	8.636500e-03	3.856828e+00	5.416204e+02	2.671847e+04	2.246154e+06	5.146945e+07	2.643135e+09	7.095403e+10	1.254662e+12	2.719335e+13	2.928200e+14	4.939922e+15	5.543856e+16	5.094263e+17	5.059652e+18	3.310612e+19	2.819675e+20	1.829141e+21	1.062188e+22	6.315835e+22	2.877952e+23	1.535825e+24	6.783949e+24	2.795663e+25	1.150244e+26	3.962948e+26	1.499054e+27	4.955246e+27	1.560579e+28	4.847135e+28	1.332434e+29	3.858789e+29	1.013300e+30	2.564245e+30	6.362445e+30	1.448565e+31	3.381691e+31	7.345870e+31	1.548002e+32	3.190724e+32	6.183142e+32	1.206845e+33	2.232703e+33	4.023869e+33	7.089823e+33	1.194186e+34	2.002721e+34	3.226366e+34	5.078327e+34	7.820217e+34	1.164676e+35	1.715098e+35	2.450010e+35	3.427903e+35	4.699655e+35	6.283039e+35	8.277343e+35	1.065573e+36	1.346909e+36	1.672185e+36	2.036796e+36	2.443437e+36	2.880852e+36	3.344883e+36	3.826430e+36	4.315974e+36	4.803757e+36	5.280748e+36	5.737795e+36	6.166812e+36	6.321204e+36	
58	4.951798e+38	4.203861e-56	7.896818e-39	1.621136e-32	3.241379e-24	2.078810e-20	6.091517e-15	8.977903e-11	3.768259e-08	8.062869e-05	8.339031e-03	4.698886e+00	8.019169e+02	4.435490e+04	4.435160e+06	1.117359e+08	6.695732e+09	2.042993e+11	3.964642e+12	9.711869e+13	1.128903e+15	2.134215e+16	2.632548e+17	2.615489e+18	2.852455e+19	1.991347e+20	1.854647e+21	1.296805e+22	8.050111e+22	5.160870e+23	2.487939e+24	1.428355e+25	6.714564e+25	2.931916e+26	1.284424e+27	4.651179e+27	1.870920e+28	6.522891e+28	2.161412e+29	7.083153e+29	2.035784e+30	6.215113e+30	1.709777e+31	4.526365e+31	1.176720e+32	2.788904e+32	6.816830e+32	1.543036e+33	3.385395e+33	7.270471e+33	1.461153e+34	2.969464e+34	5.699270e+34	1.064955e+35	1.945948e+35	3.387779e+35	5.887712e+35	9.802124e+35	1.593642e+36	2.534583e+36	3.889111e+36	5.909655e+36	8.692607e+36	1.251693e+37	1.765455e+37	2.423807e+37	3.281311e+37	4.333609e+37	5.616246e+37	7.144291e+37	8.903826e+37	1.092830e+38	1.316431e+38	1.560384e+38	1.820680e+38	2.092061e+38	2.370447e+38	2.649447e+38	2.923918e+38	3.188319e+38	3.284822e+38	
60	2.921561e+40	6.353120e-58	4.773535e-40	1.531156e-33	5.999911e-25	5.025975e-21	2.300410e-15	4.864312e-11	2.404416e-08	6.827746e-05	8.061361e-03	5.733383e+00	1.190528e+03	7.373253e+04	8.774775e+06	2.428688e+08	1.698975e+10	5.896850e+11	1.254597e+13	3.475334e+14	4.357914e+15	9.236097e+16	1.252752e+18	1.344875e+19	1.611199e+20	1.199486e+21	1.222020e+22	9.212130e+22	6.110897e+23	4.225222e+24	2.154096e+25	1.330840e+26	6.658973e+26	3.080241e+27	1.437133e+28	5.468367e+28	2.339674e+29	8.604313e+29	2.999484e+30	1.037319e+31	3.116582e+31	1.003257e+32	2.891607e+32	8.008034e+32	2.181666e+33	5.382006e+33	1.377681e+34	3.249860e+34	7.423658e+34	1.661457e+35	3.462707e+35	7.329050e+35	1.459495e+36	2.827866e+36	5.359967e+36	9.645177e+36	1.737608e+37	2.990090e+37	5.022280e+37	8.251972e+37	1.304739e+38	2.046565e+38	3.100601e+38	4.596406e+38	6.672251e+38	9.409917e+38	1.309741e+39	1.775394e+39	2.360227e+39	3.078160e+39	3.927361e+39	4.935348e+39	6.078524e+39	7.361182e+39	8.768362e+39	1.027291e+40	1.186185e+40	1.349396e+40	1.514239e+40	1.677205e+40	1.737525e+40	
62	1.782152e+42	9.611542e-60	2.888658e-41	1.447732e-34	1.111821e-25	1.216456e-21	8.697192e-16	2.640005e-11	1.535950e-08	5.790694e-05	7.801579e-03	7.005361e+00	1.771935e+03	1.227225e+05	1.739250e+07	5.285068e+08	4.317562e+10	1.706033e+12	3.975450e+13	1.245932e+15	1.684335e+16	4.003357e+17	5.973608e+18	6.925068e+19	9.117267e+20	7.234532e+21	8.064961e+22	6.556313e+23	4.645819e+24	3.465458e+25	1.867715e+26	1.242104e+27	6.616073e+27	3.241375e+28	1.611011e+29	6.439392e+29	2.931276e+30	1.137190e+31	4.170112e+31	1.522212e+32	4.779877e+32	1.622807e+33	4.900751e+33	1.419739e+34	4.054027e+34	1.040837e+35	2.790876e+35	6.861404e+35	1.631907e+36	3.806816e+36	8.227279e+36	1.814011e+37	3.748467e+37	7.531650e+37	1.481099e+38	2.754886e+38	5.146024e+38	9.154416e+38	1.588777e+39	2.697558e+39	4.395502e+39	7.119430e+39	1.111229e+40	1.696360e+40	2.535243e+40	3.673795e+40	5.259705e+40	7.320590e+40	9.987506e+40	1.336111e+41	1.746001e+41	2.247930e+41	2.832465e+41	3.506927e+41	4.267758e+41	5.101962e+41	6.008951e+41	6.963824e+41	7.953933e+41	8.958510e+41	9.335555e+41	
64	1.122756e+44	1.455584e-61	1.749810e-42	1.370237e-35	2.062382e-26	2.947227e-22	3.291648e-16	1.435008e-11	9.822217e-09	4.918087e-05	7.558010e-03	8.570588e+00	2.643512e+03	2.045030e+05	3.453302e+07	1.151323e+09	1.098778e+11	4.946783e+12	1.261281e+14	4.474561e+15	6.517354e+16	1.737815e+18	2.853994e+19	3.570589e+20	5.167994e+21	4.368717e+22	5.330759e+23	4.674484e+24	3.536960e+25	2.847154e+26	1.621558e+27	1.161140e+28	6.584938e+28	3.416141e+29	1.809103e+30	7.594054e+30	3.678787e+31	1.505695e+32	5.807417e+32	2.237975e+33	7.343192e+33	2.629953e+34	8.322309e+34	2.521894e+35	7.549094e+35	2.016846e+36	5.666004e+36	1.451903e+37	3.595442e+37	8.743531e+37	1.959377e+38	4.501418e+38	9.653009e+38	2.011441e+39	4.104615e+39	7.891545e+39	1.528848e+40	2.811954e+40	5.043290e+40	8.850589e+40	1.486339e+41	2.486685e+41	3.999522e+41	6.288744e+41	9.679383e+41	1.441498e+42	2.123644e+42	3.035892e+42	4.252178e+42	5.837689e+42	7.816328e+42	1.031595e+43	1.330523e+43	1.685211e+43	2.096628e+43	2.559197e+43	3.076966e+43	3.635685e+43	4.230432e+43	4.849753e+43	5.085440e+43	
66	7.297912e+45	2.206444e-63	1.060957e-43	1.298124e-36	3.829304e-27	7.147349e-23	1.247032e-16	7.811042e-12	6.287488e-09	4.182406e-05	7.329183e-03	1.049813e+01	3.952495e+03	3.411562e+05	6.867598e+07	2.510628e+09	2.800023e+11	1.437416e+13	4.006330e+14	1.609617e+16	2.524502e+17	7.554176e+18	1.366088e+20	1.843287e+21	2.934144e+22	2.641137e+23	3.528572e+24	3.338460e+25	2.696306e+26	2.342932e+27	1.409586e+28	1.087083e+29	6.564793e+29	3.605454e+30	2.034909e+31	8.968057e+31	4.624346e+32	1.997009e+33	8.100292e+33	3.296093e+34	1.129869e+35	4.269701e+35	1.415873e+36	4.487640e+36	1.408471e+37	3.915130e+37	1.152619e+38	3.078679e+38	7.937972e+38	2.012713e+39	4.676427e+39	1.119655e+40	2.491914e+40	5.385264e+40	1.140560e+41	2.266574e+41	4.555180e+41	8.663354e+41	1.605882e+42	2.913479e+42	5.043024e+42	8.717248e+42	1.445021e+43	2.340757e+43	3.711434e+43	5.681343e+43	8.615795e+43	1.265448e+44	1.820217e+44	2.565475e+44	3.520709e+44	4.765654e+44	6.294563e+44	8.159994e+44	1.038500e+45	1.295018e+45	1.590621e+45	1.917579e+45	2.274868e+45	2.656722e+45	2.804050e+45	
68	4.889601e+47	3.347617e-65	6.438613e-45	1.230905e-37	7.116426e-28	1.734867e-23	4.728733e-17	4.257108e-12	4.028587e-09	3.561048e-05	7.113799e-03	1.287359e+01	5.921794e+03	5.697106e+05	1.367816e+08	5.479987e+09	7.144260e+11	4.185280e+13	1.273971e+15	5.799243e+16	9.788432e+17	3.288061e+19	6.550601e+20	9.526869e+21	1.668424e+23	1.598417e+24	2.338815e+25	2.388166e+26	2.057993e+27	1.930943e+28	1.226740e+29	1.019186e+30	6.554987e+30	3.810321e+31	2.292467e+32	1.060420e+33	5.821695e+33	2.652891e+34	1.131499e+35	4.862507e+35	1.740997e+36	6.943258e+36	2.412969e+37	7.998825e+37	2.632620e+38	7.612780e+38	2.349113e+39	6.540764e+39	1.755891e+40	4.642733e+40	1.118326e+41	2.791018e+41	6.447330e+41	1.445103e+42	3.177061e+42	6.525678e+42	1.360780e+43	2.676394e+43	5.127898e+43	9.619658e+43	1.716282e+44	3.065997e+44	5.238927e+44	8.744258e+44	1.428620e+45	2.248153e+45	3.510645e+45	5.298922e+45	7.829601e+45	1.133315e+46	1.594522e+46	2.214634e+46	2.996721e+46	3.977914e+46	5.181383e+46	6.604038e+46	8.291828e+46	1.020539e+47	1.235195e+47	1.470661e+47	1.562758e+47	
70	3.373825e+49	5.083279e-67	3.910683e-46	1.168151e-38	1.323648e-28	4.214586e-24	1.794693e-17	2.322866e-12	2.583518e-09	3.035375e-05	6.910709e-03	1.580305e+01	8.889289e+03	9.523038e+05	2.728109e+08	1.197194e+10	1.825004e+12	1.220982e+14	4.055286e+15	2.092475e+17	3.798897e+18	1.432944e+20	3.146515e+21	4.929261e+22	9.500869e+23	9.683295e+24	1.552196e+26	1.711035e+27	1.572612e+28	1.593697e+29	1.068767e+30	9.567997e+30	6.554974e+31	4.031853e+32	2.586424e+33	1.255381e+34	7.339427e+34	3.529528e+35	1.582711e+36	7.184463e+36	2.686274e+37	1.130834e+38	4.118889e+38	1.427911e+39	4.929057e+39	1.482553e+40	4.795947e+40	1.392104e+41	3.890934e+41	1.072996e+42	2.679245e+42	6.971290e+42	1.671586e+43	3.886001e+43	8.869741e+43	1.882958e+44	4.074894e+44	8.288967e+44	1.641664e+45	3.184944e+45	5.857189e+45	1.081602e+46	1.905344e+46	3.277284e+46	5.518387e+46	8.928242e+46	1.436052e+47	2.228001e+47	3.382548e+47	5.029847e+47	7.256875e+47	1.034599e+48	1.434716e+48	1.950862e+48	2.601882e+48	3.390957e+48	4.354712e+48	5.474778e+48	6.764528e+48	8.216665e+48	8.792386e+48	
72	2.395416e+51	7.724973e-69	2.377159e-47	1.109478e-39	2.463942e-29	1.024686e-24	6.816967e-18	1.268807e-12	1.658177e-09	2.589973e-05	6.718889e-03	1.941811e+01	1.336768e+04	1.593279e+06	5.448388e+08	2.617673e+10	4.667136e+12	3.568604e+14	1.292131e+16	7.560581e+17	1.475656e+19	6.252082e+20	1.513896e+22	2.553055e+23	5.417773e+24	5.871699e+25	1.031384e+27	1.227727e+28	1.203020e+29	1.317157e+30	9.320823e+30	8.993589e+31	6.564303e+32	4.271261e+33	2.922142e+34	1.487845e+35	9.265145e+35	4.702587e+36	2.216692e+37	1.063073e+38	4.149977e+38	1.844429e+39	7.041533e+39	2.552691e+40	9.243332e+40	2.891340e+41	9.807224e+41	2.967853e+42	8.636215e+42	2.484263e+43	6.429637e+43	1.744503e+44	4.342236e+44	1.047004e+45	2.481418e+45	5.444223e+45	1.222947e+46	2.573056e+46	5.268099e+46	1.057155e+47	2.003947e+47	3.826068e+47	6.949387e+47	1.231967e+48	2.138399e+48	3.557306e+48	5.894996e+48	9.402739e+48	1.467061e+49	2.241701e+49	3.317170e+49	4.856183e+49	6.903468e+49	9.618865e+49	1.314102e+50	1.751800e+50	2.302169e+50	2.957856e+50	3.732862e+50	4.628504e+50	4.988410e+50	
74	1.748653e+53	1.174833e-70	1.446074e-48	1.054547e-40	4.590045e-30	2.493185e-25	2.591360e-18	6.937335e-13	1.065100e-09	2.212051e-05	6.537426e-03	2.388199e+01	2.013573e+04	2.667964e+06	1.089459e+09	5.728112e+10	1.194783e+13	1.044854e+15	4.120883e+16	2.735421e+18	5.736864e+19	2.730855e+21	7.295464e+22	1.323610e+24	3.093497e+25	3.563596e+26	6.861031e+27	8.822025e+28	9.212343e+29	1.090023e+31	8.136537e+31	8.463688e+32	6.582599e+33	4.529872e+34	3.305801e+35	1.765199e+36	1.171080e+37	6.274060e+37	3.108356e+38	1.575183e+39	6.418721e+39	3.012413e+40	1.205524e+41	4.569582e+41	1.735963e+42	5.646339e+42	2.008508e+43	6.337153e+43	1.919803e+44	5.761298e+44	1.545384e+45	4.373021e+45	1.129991e+46	2.825999e+46	6.955473e+46	1.577038e+47	3.677794e+47	8.004223e+47	1.694203e+48	3.517081e+48	6.872050e+48	1.356838e+49	2.541297e+49	4.643703e+49	8.310452e+49	1.421546e+50	2.427652e+50	3.981562e+50	6.385411e+50	1.002868e+51	1.522281e+51	2.289104e+51	3.336782e+51	4.765468e+51	6.671270e+51	9.099386e+51	1.224264e+52	1.608148e+52	2.073886e+52	2.626359e+52	2.851355e+52	
76	1.311490e+55	1.787988e-72	8.803027e-50	1.003050e-41	8.556862e-31	6.070567e-26	9.857828e-19	3.796493e-13	6.846537e-10	1.890965e-05	6.365504e-03	2.939730e+01	3.037751e+04	4.471148e+06	2.181009e+09	1.254396e+11	3.061636e+13	3.064401e+15	1.315378e+17	9.909175e+18	2.232058e+20	1.194058e+22	3.521074e+23	6.868436e+24	1.768573e+26	2.164589e+27	4.569065e+28	6.347967e+29	7.061371e+30	9.031777e+31	7.109104e+32	7.973951e+33	6.609558e+34	4.809132e+35	3.744530e+36	2.096315e+37	1.481957e+38	8.381535e+38	4.363619e+39	2.337042e+40	9.938628e+40	4.926314e+41	2.066673e+42	8.190293e+42	3.264840e+43	1.104014e+44	4.119222e+44	1.355145e+45	4.273745e+45	1.338198e+46	3.719755e+46	1.097972e+47	2.945512e+47	7.640431e+47	1.953135e+48	4.576120e+48	1.108129e+49	2.494832e+49	5.459404e+49	1.172614e+50	2.361602e+50	4.822859e+50	9.315516e+50	1.754726e+51	3.238269e+51	5.696004e+51	1.002665e+52	1.691146e+52	2.788201e+52	4.501939e+52	7.010762e+52	1.083190e+53	1.619401e+53	2.371168e+53	3.402509e+53	4.749614e+53	6.544938e+53	8.792724e+53	1.159181e+54	1.500009e+54	1.640669e+54	
78	1.009847e+57	2.722990e-74	5.362498e-51	9.547129e-43	1.596272e-31	1.479105e-26	3.752620e-19	2.079394e-13	4.404084e-10	1.617838e-05	6.202391e-03	3.621557e+01	4.589490e+04	7.498760e+06	4.370961e+09	2.748952e+11	7.852711e+13	9.001916e+15	4.202106e+17	3.593909e+19	8.690802e+20	5.226139e+22	1.701917e+24	3.567242e+25	1.012314e+27	1.315845e+28	3.045863e+29	4.573823e+30	5.417594e+31	7.492483e+32	6.216672e+33	7.520550e+34	6.644936e+35	5.110616e+36	4.246558e+37	2.491844e+38	1.877461e+39	1.121077e+40	6.132321e+40	3.471681e+41	1.540459e+42	8.065902e+42	3.547516e+43	1.469717e+44	6.148351e+44	2.161162e+45	8.459293e+45	2.901879e+46	9.526628e+46	3.112832e+47	8.965541e+47	2.760928e+48	7.689959e+48	2.068881e+49	5.493690e+49	1.329983e+50	3.344700e+50	7.790307e+50	1.762494e+51	3.917313e+51	8.131566e+51	1.717927e+52	3.422303e+52	6.645774e+52	1.264910e+53	2.287961e+53	4.152250e+53	7.203134e+53	1.221037e+54	2.027271e+54	3.239179e+54	5.143476e+54	7.888227e+54	1.184437e+55	1.742626e+55	2.490057e+55	3.515580e+55	4.831899e+55	6.514299e+55	8.617144e+55	9.496521e+55	
